age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
58,Female,Single,Post Graduate,61200,Private,14,MNC,Own,0,2,0,0,8300,17500,10100,Yes,15000,730,81500,39100,Home Appliances,259000,25,Not_Eligible,2884
27,Male,Single,High School,52600,Private,0,MNC,Rented,17300,1,0,0,3500,8600,9900,Yes,7300,662,144500,51700,Education,229000,17,Not_Eligible,1680
27,Female,Married,High School,38000,Private,4,MNC,Own,0,3,0,0,5500,9400,5800,No,0,739,59700,13700,Education,94000,31,Eligible,6920
27,Male,Single,Graduate,109400,Self-employed,3,Mid-size,Own,0,2,6500,10300,6800,16600,8300,Yes,20000,537,498500,104200,Vehicle,958000,39,Not_Eligible,6441
38,Male,Married,Professional,74400,Government,4,MNC,Own,0,2,2900,0,8600,20100,6300,No,0,789,53200,20200,E-commerce Shopping,96000,22,Eligible,19272
38,Female,Married,Post Graduate,61400,Private,4,Startup,Rented,16700,4,0,0,7200,11500,9000,Yes,14100,619,177800,105800,E-commerce Shopping,170000,7,Not_Eligible,812
32,Female,Married,High School,42200,Private,0,Mid-size,Rented,7100,3,0,9800,6000,9500,2300,No,0,614,312900,106800,E-commerce Shopping,112000,13,Not_Eligible,2640
27,Female,Single,Professional,70800,Private,5,MNC,Own,0,1,0,0,7000,17800,8100,Yes,19000,503,146400,62900,Home Appliances,173000,14,Not_Eligible,3307
58,Female,Married,Graduate,64400,Private,10,Large Indian,Own,0,2,0,0,9200,12600,3400,No,0,709,364700,104700,Vehicle,151000,67,Eligible,19600
27,Male,Single,Post Graduate,53200,Private,0,MNC,Rented,11100,1,0,0,7300,8800,6100,No,0,719,72700,38700,Education,104000,35,Eligible,6368
32,Male,Married,Post Graduate,68900,Self-employed,1,MNC,Own,0,3,7000,0,10100,11900,12000,No,0,668,416200,190500,Education,92000,33,Eligible,13810
48,Male,Married,Post Graduate,60700,Private,8,MNC,Rented,10500,3,13700,0,6000,17700,6300,Yes,10500,612,270500,141800,Education,415000,21,Not_Eligible,500
32,Male,Married,Graduate,41700,Private,6,Startup,Rented,14500,3,2900,24100,3600,6700,7900,No,0,773,119600,50300,Education,204000,25,Not_Eligible,500
58,Male,Married,Graduate,36200,Private,7,MNC,Rented,8600,4,0,0,2200,6200,3800,No,0,656,56900,33800,E-commerce Shopping,71000,13,Eligible,6160
38,Male,Married,Graduate,23900,Private,1,Large Indian,Own,0,3,0,0,1200,4400,4300,No,0,702,126900,60300,Home Appliances,203000,20,Not_Eligible,7000
27,Male,Married,Professional,67300,Government,3,MNC,Own,0,3,0,12300,4200,17800,10500,No,0,754,410100,168700,Home Appliances,25000,24,Eligible,16335
58,Female,Married,Graduate,39100,Private,1,Mid-size,Rented,12900,4,0,0,2400,7600,6400,No,0,736,240100,105100,Education,367000,11,Not_Eligible,5390
48,Female,Married,Graduate,46700,Self-employed,4,Large Indian,Rented,12200,2,0,0,3400,10100,2400,No,0,647,104400,31700,E-commerce Shopping,41000,19,Eligible,6696
32,Male,Married,Professional,89900,Self-employed,2,MNC,Own,0,3,6400,17400,9200,21400,6100,Yes,10800,646,134900,70900,Personal Loan,176000,28,Not_Eligible,3749
38,Male,Married,Professional,61600,Private,0,Startup,Own,0,4,3300,22700,4500,11900,11500,No,0,700,444300,190000,E-commerce Shopping,37000,4,Not_Eligible,3388
48,Female,Married,Graduate,49300,Private,12,Large Indian,Own,0,3,7000,0,5000,12300,8500,No,0,679,205100,96400,Home Appliances,65000,20,Eligible,8250
38,Male,Married,Graduate,35000,Private,0,Startup,Rented,11900,2,0,24200,4000,8600,3200,No,0,695,37900,10700,E-commerce Shopping,172000,6,Not_Eligible,500
58,Female,Single,High School,48800,Private,9,Startup,Own,0,3,3800,0,4600,11300,3600,Yes,14000,999,389700,150500,Personal Loan,149000,53,Eligible,4427
32,Male,Married,Graduate,47800,Private,1,MNC,Own,0,5,7800,0,6200,11200,3000,Yes,14100,639,136100,54900,Education,177000,6,Not_Eligible,1540
38,Male,Married,Post Graduate,36200,Private,6,Mid-size,Rented,7500,3,14000,0,4700,9100,3400,No,0,641,256900,91600,Education,471000,48,Not_Eligible,500
48,Female,Married,Graduate,56700,Self-employed,13,Large Indian,Own,0,3,0,0,3000,9500,3900,Yes,8200,741,357700,167900,Home Appliances,88000,6,Not_Eligible,11122
27,Male,Single,High School,45600,Private,0,Small,Rented,12100,1,0,0,3900,12700,7900,No,0,721,352700,152200,E-commerce Shopping,136000,3,Not_Eligible,3960
28,Male,Married,Post Graduate,40444,Government,0,Large Indian,Rented,7900,4,8200,8500,4200,7100,7500,No,0,718,308000,156200,E-commerce Shopping,78000,9,Not_Eligible,500
32,Male,Married,Graduate,32200,Private,6,Mid-size,Rented,8900,4,0,0,2600,8800,2700,Yes,6300,639,250900,94200,Personal Loan,680000,29,Not_Eligible,893
27,Female,Single,Professional,51200,Government,0,Startup,Own,0,1,0,0,3000,13500,5900,No,0,793,211800,108900,Home Appliances,264000,18,Eligible,17280
48,Male,Married,Post Graduate,49600,Private,21,Mid-size,Rented,11300,2,2100,0,3000,11400,2700,No,0,713,292000,137200,Education,115000,14,Eligible,9550
27,Male,Single,Graduate,38600,Private,1,Startup,Rented,10000,2,10700,0,4100,11500,6500,No,0,707,229700,93800,Education,213000,40,Not_Eligible,500
48,Male,Married,High School,43600,Private,4,Startup,Rented,12900,4,0,0,2400,13000,8400,No,0,689,199100,65800,Home Appliances,199000,16,Not_Eligible,3450
32,Male,Married,High School,20400,Private,2,MNC,Own,0,2,7000,19900,1800,3900,2400,Yes,3600,679,28700,12800,Education,162000,25,Not_Eligible,500
38,Female,Married,Graduate,18000,Private,6,Large Indian,Own,0,3,8700,12100,1000,4900,3300,Yes,4900,756,72600,36400,E-commerce Shopping,186000,18,Not_Eligible,500
27,Female,Married,Graduate,49800,Private,0,Startup,Own,0,3,8900,10200,3000,14600,6400,No,0,666,377200,87300,Vehicle,310000,22,Not_Eligible,2948
27,Female,Married,Graduate,76400,Private,0,Startup,Rented,21200,4,0,0,6800,12500,10000,No,0,708,276400,63400,E-commerce Shopping,65000,15,Eligible,10360
38,Male,Married,Professional,22500,Private,2,Large Indian,Rented,11824,3,0,0,1200,4300,3400,No,0,699,13700,4500,Personal Loan,853000,38,Not_Eligible,5440
58,Male,Married,Post Graduate,79200,Private,0,MNC,Rented,12000,3,11900,0,4900,14200,14900,No,0,663,63100,31900,Personal Loan,80000,28,Eligible,6816
38,Male,Married,Post Graduate,65100,Private,1,MNC,Own,0,5,10500,0,3800,13100,11700,No,0,635,52800,31700,Education,308000,46,Not_Eligible,8320
48,Female,Married,Post Graduate,79000,Private,6,Mid-size,Own,0,5,11900,19700,5000,15400,9800,No,0,742,296000,135900,Education,127000,30,Eligible,8600
32,Male,Single,Graduate,60500,Private,1,Mid-size,Own,0,1,0,0,6000,15700,4200,Yes,12100,692,101000,56200,Home Appliances,158000,31,Eligible,6300
38,Male,Married,Professional,40900,Self-employed,0,Small,Rented,13800,4,11200,0,2100,10300,3600,Yes,5000,569,113500,64000,Personal Loan,751000,24,Not_Eligible,500
38,Female,Married,Graduate,42000,Private,2,MNC,Own,0,2,0,0,3300,9400,6300,Yes,6500,746,140600,80500,E-commerce Shopping,98000,5,Not_Eligible,5775
58,Male,Married,Post Graduate,47900,Private,17,Mid-size,Own,0,5,12800,0,4900,9900,5300,No,0,720,137600,54800,Education,114000,39,Eligible,7500
38,Female,Married,High School,46100,Private,2,Small,Own,0,3,0,0,6100,11500,9100,No,0,787,145700,43000,Home Appliances,40000,8,Eligible,11640
32,Male,Married,Graduate,26900,Government,2,Mid-size,Own,0,4,7200,23800,1600,6300,4500,No,0,850,122500,59100,Vehicle,445000,29,Not_Eligible,500
58,Male,Married,Graduate,50400,Private,23,Startup,Rented,9700,3,0,0,7500,8300,8300,No,0,730,152900,31100,Home Appliances,175000,28,Eligible,8300
48,Female,Married,Professional,52200,Private,5,Large Indian,Rented,17100,3,2700,0,6000,8400,4800,No,0,734,292900,71900,Education,105000,18,Eligible,6600
38,Female,Married,Graduate,57500,Government,13,MNC,Own,0,4,0,0,7500,9100,7800,Yes,15100,749,259600,99500,Home Appliances,111000,21,Eligible,6930
58,Female,Married,Post Graduate,57400,Private,14,Small,Own,0,3,4200,19900,3100,9000,4900,No,0,699,374900,79000,Education,216000,46,Eligible,8965
38,Male,Married,Graduate,47100,Private,16,Large Indian,Rented,13400,3,0,0,5500,12500,2500,Yes,9300,689,175100,90700,Vehicle,273000,24,Not_Eligible,1365
38,Female,Married,Graduate,61700,Private,16,MNC,Rented,19100,2,10700,0,4900,14800,4600,No,0,732,51600,26700,Personal Loan,267000,41,Not_Eligible,3040
32,Male,Married,Graduate,34200,Private,3,Large Indian,Own,0,4,2200,0,4300,7600,4200,Yes,8600,640,138300,77800,Education,78000,23,Not_Eligible,2044
32,Female,Single,Graduate,97400,Private,3,MNC,Own,0,2,4100,24800,8600,14600,19000,Yes,23300,639,565900,222100,E-commerce Shopping,20000,16,Not_Eligible,840
38,Male,Married,Graduate,33400,Government,14,Large Indian,Own,0,3,14800,0,3900,6200,3500,No,0,850,241200,124700,E-commerce Shopping,126000,15,Not_Eligible,3630
48,Male,Married,Graduate,76600,Private,9,Mid-size,Rented,14000,2,10400,0,7000,19400,14400,No,0,795,109300,60500,Personal Loan,172000,44,Eligible,5472
58,Male,Married,Post Graduate,94600,Private,2,Startup,Own,0,2,11400,0,4800,15800,11100,No,0,664,129500,42300,E-commerce Shopping,56000,8,Eligible,20600
32,Male,Married,Professional,35900,Government,4,Mid-size,Own,0,2,11500,11500,2800,8800,5800,No,0,714,26700,7400,E-commerce Shopping,174000,21,Not_Eligible,500
27,Female,Single,Graduate,72800,Private,3,Large Indian,Own,0,2,0,0,8600,16300,5000,No,0,653,449300,152800,Education,491000,35,Eligible,23595
38,Female,Married,Graduate,53700,Private,0,MNC,Rented,11000,5,8500,0,3400,15300,6000,No,0,769,268400,86100,Personal Loan,771000,51,Not_Eligible,4560
38,Female,Married,Graduate,27500,Private,0,MNC,Rented,7200,2,3300,0,1800,7600,3600,Yes,5200,738,192600,73800,Education,365000,27,Not_Eligible,500
38,Male,Married,Post Graduate,93000,Government,1,Large Indian,Own,0,4,9200,0,8400,14300,17300,No,0,850,377800,132400,Personal Loan,173000,49,Eligible,26280
48,Female,Single,Post Graduate,43400,Private,1,Large Indian,Rented,12300,2,5300,0,5800,10500,4300,Yes,6200,614,275800,99000,E-commerce Shopping,112000,19,Not_Eligible,500
58,Male,Married,Post Graduate,88100,Private,12,MNC,Own,0,2,12800,23200,9900,15000,7900,No,0,747,91900,28300,Personal Loan,213000,40,Eligible,7720
32,Female,Married,Graduate,40200,Government,1,MNC,Rented,6200,4,6400,0,5400,6700,3400,Yes,4700,603,244100,55700,Home Appliances,242000,21,Not_Eligible,2279
48,Male,Married,Graduate,81100,Government,8,Mid-size,Rented,12500,3,0,10100,6400,23500,6500,Yes,24200,845,379600,225900,Home Appliances,103000,11,Not_Eligible,500
32,Male,Married,Graduate,99000,Self-employed,0,Large Indian,Own,0,4,0,8800,12200,20600,15800,Yes,19000,606,233200,136500,Education,460000,28,Not_Eligible,5695
38,Male,Married,Graduate,73700,Private,14,Small,Rented,12700,5,11500,0,6800,15100,6600,No,0,770,198900,116000,E-commerce Shopping,65000,6,Eligible,12600
38,Male,Married,Graduate,46000,Private,2,Large Indian,Own,0,2,0,5400,2500,10600,4900,Yes,11100,687,134100,42300,Home Appliances,183000,11,Not_Eligible,4025
58,Male,Married,High School,31200,Government,18,Large Indian,Own,0,3,0,0,2700,7500,2300,No,0,712,35700,13500,Vehicle,83000,47,Eligible,8228
48,Male,Married,Post Graduate,114900,Private,7,Mid-size,Own,0,2,12400,15300,12700,19600,9200,No,0,712,228900,54800,Home Appliances,133000,14,Eligible,18280
32,Female,Married,Graduate,43900,Private,5,Large Indian,Own,0,4,5900,0,3200,8800,5200,No,0,842,194400,76700,Personal Loan,62000,26,Eligible,12480
27,Male,Married,Graduate,42500,Self-employed,1,MNC,Own,0,4,13400,6400,3400,9900,3600,Yes,6000,708,74100,43100,Personal Loan,175000,28,Not_Eligible,500
38,Male,Married,Graduate,41400,Private,15,Small,Own,0,4,0,0,4200,7300,4000,Yes,11200,694,222700,68600,E-commerce Shopping,74000,18,Eligible,5145
32,Female,Married,Post Graduate,68400,Government,0,Startup,Rented,17800,2,8000,0,5500,12600,7100,No,0,786,161600,32700,E-commerce Shopping,13000,23,Eligible,10440
27,Female,Single,Graduate,83500,Self-employed,0,Small,Own,0,2,8800,0,10000,21400,11000,No,0,1200,202100,85100,Personal Loan,70000,39,Eligible,11628
38,Male,Married,Post Graduate,46100,Government,4,Large Indian,Own,0,4,0,0,6400,12200,6700,Yes,6600,681,206700,42500,Personal Loan,688000,18,Not_Eligible,5467
38,Male,Married,Graduate,93100,Private,2,Mid-size,Own,0,2,0,7200,11200,24900,8200,No,0,788,502700,214900,Vehicle,129000,72,Eligible,24960
38,Female,Married,Post Graduate,70200,Private,3,Large Indian,Own,0,4,0,9800,9200,14400,4800,No,0,804,273800,144100,E-commerce Shopping,86000,14,Eligible,19200
48,Male,Married,High School,62300,Private,2,Large Indian,Own,0,2,0,0,8300,10300,6500,Yes,8200,676,286100,162300,Home Appliances,84000,21,Eligible,10150
38,Female,Married,Professional,42000,Private,0,Mid-size,Own,0,4,4400,0,2700,6800,6200,No,0,730,242000,98500,E-commerce Shopping,187000,18,Not_Eligible,8760
27,Male,Single,Post Graduate,76600,Government,0,MNC,Own,0,3,10500,5300,4600,19800,3900,No,0,667,239200,113100,Education,304000,30,Eligible,16250
48,Male,Single,Professional,54800,Government,15,MNC,Rented,15800,2,5900,25000,6100,14800,5000,No,0,555,252800,134500,Education,471000,17,Not_Eligible,500
38,Female,Married,Post Graduate,83500,Self-employed,12,Startup,Rented,20300,4,0,17300,4900,15900,15900,No,0,792,127500,62900,Education,71000,18,Not_Eligible,3974
27,Female,Single,Graduate,32700,Government,2,MNC,Own,0,1,0,0,4900,5300,4000,No,0,757,176500,58600,E-commerce Shopping,133000,15,Eligible,11100
27,Male,Married,Graduate,97300,Private,0,MNC,Own,0,5,0,0,6800,21000,9200,No,0,639,407100,166100,Personal Loan,778000,54,Not_Eligible,19296
27,Male,Single,Graduate,44200,Private,0,Mid-size,Own,0,2,0,0,6200,9800,7700,No,0,649,190300,53900,E-commerce Shopping,180000,9,Not_Eligible,6560
38,Male,Married,Graduate,35800,Private,9,Large Indian,Own,0,4,0,0,2900,6900,1800,Yes,4000,709,280200,65700,Vehicle,1045000,79,Not_Eligible,7777
48,Male,Married,High School,85800,Self-employed,2,MNC,Own,0,2,4500,0,12700,15300,5700,No,0,701,468800,218100,Personal Loan,453000,27,Eligible,21420
48,Female,Married,Professional,74700,Self-employed,5,Mid-size,Own,0,3,9400,0,7300,22000,13200,Yes,9800,762,381800,98000,Education,340000,32,Not_Eligible,4914
48,Female,Single,Graduate,34400,Private,0,Large Indian,Own,0,1,0,0,3600,5700,3400,No,0,729,117200,33700,Home Appliances,109000,34,Eligible,8680
48,Male,Married,Graduate,50600,Private,11,Small,Own,0,5,0,0,3100,8100,5000,Yes,8300,752,390900,219200,E-commerce Shopping,36000,17,Eligible,12058
38,Female,Married,High School,26500,Private,4,MNC,Own,0,4,0,0,2900,6100,2600,Yes,5000,658,183500,84900,Vehicle,583000,76,Not_Eligible,3811
38,Female,Married,Graduate,38500,Government,3,MNC,Own,0,3,3500,0,5100,9300,2900,No,0,804,148600,88900,Vehicle,522000,59,Eligible,11682
32,Male,Single,Graduate,102600,Government,1,Mid-size,Rented,25600,3,0,11800,10100,22000,12100,No,0,732,287400,162900,E-commerce Shopping,69000,14,Eligible,10500
38,Female,Married,High School,36400,Government,1,MNC,Own,0,3,9100,7100,2600,8700,5400,No,0,999,52400,27900,Personal Loan,479000,58,Not_Eligible,1400
38,Female,Married,Post Graduate,34000,Government,3,Mid-size,Own,0,4,2600,0,3500,6500,2000,No,0,777,90900,45300,Personal Loan,432000,39,Not_Eligible,12804
38,Female,Married,Graduate,46500,Private,2,MNC,Rented,15100,4,0,0,6600,7900,4400,No,0,608,162700,84800,Vehicle,806000,22,Not_Eligible,5000
38,Male,Married,Graduate,40400,Private,0,Startup,Rented,11900,3,13400,0,3400,6900,6700,No,0,652,270100,75000,Vehicle,538000,31,Not_Eligible,500
48,Male,Married,Post Graduate,26000,Private,7,Large Indian,Rented,7300,4,4500,0,3300,4600,3200,Yes,4900,660,197500,60400,Personal Loan,148000,53,Not_Eligible,500
38,Male,Married,Graduate,37000,Government,8,Mid-size,Own,0,2,6300,0,2900,6800,3300,No,0,759,242500,84700,E-commerce Shopping,14000,7,Eligible,12850
48,Male,Married,Post Graduate,54800,Government,6,Large Indian,Own,0,4,13600,0,5500,13600,2900,No,0,682,437800,222200,Home Appliances,125000,32,Eligible,11616
38,Female,Married,Graduate,57800,Private,9,Small,Own,0,3,11900,16400,4700,12100,5200,No,0,642,316200,63800,Home Appliances,186000,31,Not_Eligible,3000
27,Male,Single,High School,102000,Private,0,MNC,Own,0,1,0,0,9200,25200,10300,No,0,764,330200,67800,E-commerce Shopping,109000,12,Eligible,27504
58,Female,Married,Post Graduate,88700,Private,20,Large Indian,Own,0,2,0,23200,11200,22200,5100,No,0,765,283400,111800,Education,295000,47,Eligible,16200
58,Male,Single,Graduate,50300,Government,24,MNC,Own,0,2,4100,0,4000,9900,4200,No,0,822,130100,34600,Personal Loan,223000,28,Eligible,18546
38,Female,Married,High School,45100,Private,7,Mid-size,Own,0,2,0,15100,3300,9500,3700,Yes,5700,528,27800,6300,Home Appliances,110000,15,Not_Eligible,1092
38,Male,Married,High School,32800,Private,1,MNC,Rented,8800,4,3300,0,4900,5200,5700,No,0,651,68300,31700,Vehicle,845000,52,Not_Eligible,2450
32,Male,Married,Graduate,81300,Private,0,Large Indian,Own,0,5,6000,0,7900,20300,9900,Yes,9900,999,590400,219100,Education,459000,36,Not_Eligible,8408
58,Male,Married,Post Graduate,50000,Private,6,Large Indian,Own,0,2,13700,0,6400,9900,6900,No,0,757,315300,107200,Home Appliances,147000,32,Eligible,8646
48,Male,Married,High School,89200,Private,9,Mid-size,Own,0,4,12600,0,5300,17500,5000,No,0,769,409300,95800,Education,379000,36,Eligible,29280
38,Male,Married,High School,81200,Private,1,Large Indian,Rented,24000,3,0,0,8500,12300,13500,No,0,664,343100,105400,Personal Loan,340000,40,Eligible,11450
39,Female,Married,Post Graduate,27704,Private,0,Large Indian,Rented,5800,3,0,0,3400,6200,3800,No,0,779,135700,51200,E-commerce Shopping,55000,17,Eligible,4704
32,Female,Married,High School,20800,Private,7,MNC,Own,0,3,8900,0,2600,6200,3800,No,0,622,142800,46900,Home Appliances,236000,33,Not_Eligible,500
38,Female,Single,Post Graduate,81000,Government,10,Mid-size,Own,0,1,0,0,8600,20700,14500,Yes,11200,739,350100,96800,Vehicle,457000,55,Not_Eligible,10010
32,Male,Single,Graduate,34500,Private,2,Large Indian,Rented,8300,3,0,0,5100,7400,4900,No,0,672,110200,31200,E-commerce Shopping,62000,23,Eligible,4400
48,Female,Married,Post Graduate,104300,Private,4,Mid-size,Own,0,3,8100,11000,9900,19300,6200,Yes,25200,592,208700,66100,Education,446000,48,Not_Eligible,6888
58,Female,Married,Graduate,34400,Government,0,Large Indian,Own,0,4,0,0,3400,6200,2800,No,0,0,126200,57900,Home Appliances,121000,21,Eligible,11000
38,Male,Married,Graduate,45600,Private,15,Mid-size,Own,0,3,0,0,6000,12200,4500,No,0,722,296100,68200,Education,377000,41,Eligible,12595
38,Female,Married,Post Graduate,19500,Government,1,Startup,Own,0,3,0,0,2400,5500,1400,No,0,773,51400,11200,E-commerce Shopping,161000,15,Not_Eligible,6120
48,Male,Married,Graduate,30200,Private,1,Large Indian,Own,0,3,9900,0,2700,6100,4600,Yes,6300,585,219100,112100,Home Appliances,142000,23,Not_Eligible,500
58,Male,Married,Post Graduate,36100,Government,0,Startup,Rented,12300,4,3500,0,2700,8300,2800,No,0,767,34300,20600,Home Appliances,147000,17,Not_Eligible,3120
32,Male,Married,Professional,75000,Private,2,Mid-size,Own,0,4,0,0,4700,21400,9800,No,0,737,60400,23000,Home Appliances,136000,31,Eligible,15640
38,Female,Married,Graduate,36200,Government,4,MNC,Rented,12500,2,0,0,4600,6800,5700,Yes,9400,702,150300,48700,Vehicle,369000,14,Not_Eligible,500
27,Male,Married,Post Graduate,27300,Private,0,Large Indian,Own,0,4,13100,0,3900,5800,3500,Yes,2900,711,37500,20000,Personal Loan,666000,24,Not_Eligible,500
38,Male,Married,Professional,83000,Private,0,Small,Rented,12900,3,3500,0,4300,22200,7900,No,0,616,243600,77500,Home Appliances,57000,12,Eligible,10304
58,Male,Married,Post Graduate,86000,Private,29,Mid-size,Rented,23300,4,7300,18500,7300,22700,8500,Yes,16800,667,478200,122000,Home Appliances,31000,32,Not_Eligible,500
48,Female,Married,Post Graduate,89500,Private,22,Large Indian,Own,0,5,0,5600,9600,19500,7200,No,0,741,366600,101600,E-commerce Shopping,136000,13,Eligible,23800
27,Male,Single,High School,25200,Government,1,MNC,Own,0,2,14900,0,1300,7000,3600,No,0,752,65300,25400,Home Appliances,260000,18,Not_Eligible,500
