age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48,Male,Married,Professional,150100,Private,10,Small,Own,0,3,0,0,10300,27800,28600.0,Yes,40600,671,1178600,310600,Home Appliances,63000,19,Eligible,16478
58,Male,Married,Post Graduate,74500,Private,7,Startup,Own,0,2,0,0,6600,19400,9700.0,No,0,747,526500,209800,Personal Loan,418000,33,Eligible,21340
38,Male,Married,Post Graduate,57000,Self-employed,9,MNC,Own,0,2,5700,0,6100,16500,9800.0,No,0,691,234600,77700,E-commerce Shopping,10000,15,Eligible,8505
48,Female,Single,Post Graduate,83300,Private,11,MNC,Own,0,1,0,0,7600,23900,5200.0,No,0,715,277600,161600,Vehicle,1003000,54,Eligible,23300
38,Male,Married,Graduate,65900,Government,4,MNC,Own,0,4,0,0,4200,17900,12600.0,No,0,722,451900,252400,Education,114000,47,Eligible,18876
48,Male,Married,Graduate,44800,Private,15,MNC,Own,0,4,12200,10800,3400,7800,4000.0,No,0,691,357600,189700,E-commerce Shopping,27000,24,Eligible,3630
32,Male,Married,Post Graduate,69600,Government,3,Mid-size,Own,0,2,0,0,9300,15400,10500.0,No,0,558,289200,113900,Education,166000,28,Eligible,15136
32,Female,Married,Professional,145500,Private,0,MNC,Own,0,3,0,0,18000,35400,22000.0,No,0,728,379000,146000,Home Appliances,231000,22,Eligible,28040
48,Female,Married,High School,80000,Private,26,Large Indian,Own,0,2,0,0,5200,16700,10800.0,No,0,737,527700,262700,Education,450000,48,Eligible,26015
38,Male,Married,Graduate,69700,Private,16,MNC,Own,0,3,0,23900,4000,20600,12900.0,No,0,721,522900,269700,Home Appliances,40000,24,Eligible,4565
27,Male,Single,Professional,66500,Private,5,Mid-size,Own,0,2,4000,0,8200,19200,8700.0,No,0,635,278200,84000,Home Appliances,27000,6,Eligible,10560
38,Female,Married,Graduate,55800,Private,4,MNC,Own,0,5,0,0,5100,12300,9500.0,Yes,16000,580,400100,214700,Home Appliances,99000,36,Eligible,3973
38,Female,Married,Post Graduate,100800,Self-employed,11,Large Indian,Own,0,3,0,0,8200,15300,8800.0,No,0,735,432700,251800,E-commerce Shopping,114000,19,Eligible,30825
48,Female,Married,Professional,97400,Self-employed,1,Startup,Own,0,3,0,0,5300,25100,19000.0,No,0,746,470000,248100,E-commerce Shopping,146000,16,Eligible,21600
48,Female,Single,Graduate,43300,Private,4,Large Indian,Own,0,3,0,0,4900,9200,2500.0,No,0,712,261900,113600,Vehicle,279000,61,Eligible,14685
38,Male,Married,Post Graduate,43000,Government,2,Startup,Own,0,2,0,0,4900,6600,7700.0,No,0,728,231600,129000,Education,140000,20,Eligible,11900
48,Female,Married,Post Graduate,67000,Private,1,MNC,Own,0,3,2800,0,5800,12800,10800.0,No,0,663,35100,17300,Personal Loan,339000,46,Eligible,13920
32,Male,Single,Graduate,50000,Private,2,Mid-size,Own,0,3,0,0,2700,7800,4900.0,No,0,690,310500,140300,E-commerce Shopping,47000,18,Eligible,19030
38,Male,Married,Graduate,78900,Government,1,Startup,Own,0,4,2800,0,9000,20200,14800.0,No,0,733,559400,142200,Vehicle,574000,46,Eligible,17655
58,Male,Married,Professional,42000,Private,26,Large Indian,Own,0,5,6800,0,2500,10800,4800.0,No,0,696,169500,90200,E-commerce Shopping,92000,18,Eligible,8550
32,Female,Married,Post Graduate,51400,Private,1,MNC,Own,0,4,0,0,6800,14100,7800.0,No,0,658,220200,91800,Personal Loan,221000,26,Eligible,11350
38,Male,Single,Graduate,15000,Private,1,Large Indian,Own,0,2,0,0,1200,3800,800.0,No,0,694,79400,45300,Home Appliances,56000,31,Eligible,4600
38,Male,Married,Graduate,22000,Self-employed,4,Large Indian,Own,0,4,2600,0,1800,3700,1300.0,Yes,3300,640,166800,57400,E-commerce Shopping,24000,17,Eligible,2577
32,Female,Married,Graduate,56100,Private,1,Large Indian,Own,0,5,0,0,8300,9700,8000.0,No,0,681,311800,186400,E-commerce Shopping,182000,20,Eligible,15050
38,Female,Married,Post Graduate,60700,Private,1,Mid-size,Own,0,4,5300,0,7000,16300,7100.0,No,0,649,366000,181200,Home Appliances,104000,13,Eligible,11000
32,Female,Single,Post Graduate,101600,Private,4,Large Indian,Own,0,2,0,10000,12300,27800,9200.0,No,0,662,452800,100500,Education,77000,45,Eligible,21150
48,Male,Single,Graduate,58900,Private,7,MNC,Rented,16500,3,0,0,3000,9600,6200.0,No,0,646,116600,58500,Home Appliances,97000,29,Eligible,7552
58,Female,Married,Post Graduate,74600,Private,21,Mid-size,Own,0,4,7200,0,6700,22200,3800.0,Yes,9700,688,280300,117800,E-commerce Shopping,65000,12,Eligible,8750
38,Female,Married,High School,42000,Private,2,MNC,Rented,10100,3,0,0,2700,11000,6700.0,No,0,649,293200,137500,Personal Loan,85000,35,Eligible,5060
32,Male,Married,High School,51500,Private,3,MNC,Rented,8400,3,0,0,5900,11600,7000.0,No,0,664,163300,65600,Personal Loan,128000,36,Eligible,9300
38,Male,Married,Graduate,89400,Private,1,MNC,Own,0,3,0,0,8400,17800,10300.0,No,0,676,114000,47000,Home Appliances,280000,19,Eligible,21160
27,Female,Single,Post Graduate,32200,Private,5,Startup,Rented,5100,1,0,0,4800,5600,1700.0,No,0,658,80300,28400,Vehicle,239000,39,Eligible,7500
27,Male,Married,Graduate,48500,Private,0,Mid-size,Own,0,2,0,0,6100,9100,4300.0,No,0,718,347000,113600,E-commerce Shopping,167000,15,Eligible,12760
32,Male,Married,Post Graduate,69500,Private,6,Startup,Rented,13700,3,3900,0,9100,14700,4100.0,No,0,677,87500,49700,Home Appliances,55000,27,Eligible,9600
38,Female,Married,Graduate,52500,Private,3,Mid-size,Own,0,4,0,0,5200,13200,9200.0,No,0,642,329200,121000,E-commerce Shopping,75000,18,Eligible,10956
27,Male,Single,Graduate,37100,Private,5,Startup,Own,0,1,0,0,2300,9900,6300.0,No,0,684,64700,18200,Home Appliances,140000,34,Eligible,7440
48,Male,Married,Post Graduate,112400,Private,6,Large Indian,Rented,29700,3,0,0,7100,18700,6600.0,No,0,682,166900,96100,Personal Loan,146000,34,Eligible,20120
48,Female,Married,Graduate,50100,Private,2,MNC,Own,0,4,0,0,5900,7600,3100.0,No,0,568,92800,29900,Home Appliances,47000,7,Eligible,10720
32,Male,Married,Graduate,65900,Private,7,Mid-size,Own,0,4,6200,0,6500,18100,6100.0,Yes,9200,616,176900,66500,Home Appliances,46000,20,Eligible,5544
27,Female,Single,Graduate,57200,Private,0,Large Indian,Rented,12800,1,0,0,6600,11600,5200.0,No,0,702,259600,54200,Home Appliances,24000,8,Eligible,8400
48,Male,Married,Professional,84700,Self-employed,26,Startup,Own,0,3,10800,7400,12300,17200,6500.0,Yes,17200,705,163800,39100,E-commerce Shopping,13000,9,Eligible,3351
27,Male,Married,Graduate,64200,Government,3,Large Indian,Rented,11900,3,2200,0,6900,14900,5500.0,No,0,743,454300,93200,Home Appliances,86000,30,Eligible,13794
27,Female,Single,Graduate,28300,Private,0,Mid-size,Rented,6700,1,0,0,2700,6900,1600.0,No,0,660,77500,26100,E-commerce Shopping,42000,21,Eligible,4160
38,Male,Married,Post Graduate,57820,Private,5,Mid-size,Own,0,3,9600,0,6200,13900,10900.0,Yes,10000,576,348600,149700,Home Appliances,58000,35,Eligible,2464
38,Male,Married,Post Graduate,43300,Private,9,MNC,Rented,8700,3,0,0,5800,11000,3300.0,No,0,709,235300,64400,Education,215000,43,Eligible,7250
32,Female,Married,Graduate,80300,Private,2,MNC,Own,0,4,9400,0,8700,21100,12900.0,No,0,709,466500,181200,Personal Loan,326000,49,Eligible,14100
32,Female,Married,Professional,31100,Private,2,Mid-size,Own,0,5,0,0,3800,5800,3800.0,No,0,633,216700,83000,E-commerce Shopping,39000,8,Eligible,7788
32,Female,Single,Graduate,42800,Government,4,Mid-size,Own,0,1,0,0,3500,7100,7600.0,No,0,713,220400,81200,Education,85000,31,Eligible,13530
27,Female,Single,Post Graduate,71700,Self-employed,1,MNC,Own,0,3,0,0,8900,18000,13500.0,No,0,608,232700,112600,E-commerce Shopping,16000,10,Eligible,11268
27,Female,Married,Post Graduate,58100,Private,0,Mid-size,Own,0,3,11400,0,4800,17100,6800.0,No,0,665,373400,88800,Home Appliances,75000,34,Eligible,7920
48,Male,Married,Post Graduate,84100,Government,26,Startup,Own,0,3,9900,0,7700,22900,10500.0,No,0,745,475500,180500,Education,317000,40,Eligible,18205
48,Male,Married,Graduate,49800,Private,0,Mid-size,Own,0,3,4800,0,3300,8600,3100.0,No,0,665,75700,36500,Personal Loan,148000,40,Eligible,9600
48,Female,Married,High School,39300,Private,8,Mid-size,Own,0,4,4900,0,4900,6800,2600.0,No,0,708,175100,104000,Home Appliances,131000,20,Eligible,10050
48,Female,Married,Professional,53400,Private,4,Startup,Own,0,2,2900,0,6000,11500,3600.0,Yes,7800,686,281800,89800,Personal Loan,125000,37,Eligible,7560
38,Female,Married,Post Graduate,105000,Private,1,Large Indian,Own,0,5,0,0,9400,17700,8000.0,Yes,26400,735,156200,78600,Vehicle,464000,67,Eligible,12180
38,Male,Married,Post Graduate,126200,Self-employed,4,Mid-size,Own,0,4,7700,0,14600,33700,21600.0,No,0,737,123000,28800,E-commerce Shopping,169000,15,Eligible,17496
32,Female,Married,Professional,92200,Government,0,Startup,Own,0,3,12100,0,5200,19300,9200.0,Yes,18700,708,564700,163000,Home Appliances,237000,32,Eligible,10664
32,Male,Single,Post Graduate,109400,Private,8,Mid-size,Own,0,1,0,0,6000,29000,10500.0,Yes,17400,745,671700,316400,E-commerce Shopping,19000,18,Eligible,17902
38,Male,Single,Post Graduate,75000,Private,16,MNC,Own,0,2,0,0,7100,12600,9500.0,No,0,706,524000,284300,Personal Loan,311000,28,Eligible,25190
32,Male,Married,Professional,86200,Private,10,Mid-size,Own,0,4,5800,18700,10300,13900,7200.0,Yes,9400,702,52500,29800,Home Appliances,27000,32,Eligible,5852
38,Male,Married,Post Graduate,65100,Government,3,Large Indian,Rented,22200,4,0,0,3400,10600,3300.0,No,0,616,261400,152000,Education,227000,38,Eligible,11264
27,Female,Single,Graduate,53600,Private,1,Startup,Own,0,1,0,0,4300,8100,9000.0,No,0,557,247000,95400,Education,321000,48,Eligible,12880
27,Female,Married,Post Graduate,64600,Self-employed,0,Large Indian,Own,0,3,0,8100,5800,17900,8800.0,No,0,731,142700,53300,Home Appliances,72000,32,Eligible,10800
32,Female,Married,High School,34900,Private,3,Large Indian,Own,0,4,7500,0,3500,8600,4300.0,No,0,670,273200,56300,E-commerce Shopping,48000,19,Eligible,6050
32,Male,Single,Post Graduate,94100,Private,0,MNC,Own,0,1,0,0,7500,17300,15000.0,No,0,680,729600,347900,Vehicle,847000,71,Eligible,23892
27,Male,Married,Professional,54500,Private,1,MNC,Rented,14500,5,0,0,6800,9600,9000.0,No,0,539,368300,191700,Home Appliances,84000,26,Eligible,4015
32,Male,Married,Graduate,34400,Private,3,Startup,Rented,6900,5,0,0,4100,7500,4500.0,No,0,677,213300,43300,Home Appliances,77000,31,Eligible,6270
38,Male,Single,Post Graduate,154800,Self-employed,12,Large Indian,Own,0,2,0,0,16300,31000,9300.0,No,0,704,1155400,232000,Vehicle,1303000,33,Eligible,48609
27,Female,Single,Graduate,49500,Private,1,Mid-size,Rented,9800,1,0,0,4400,8400,7100.0,No,0,728,249800,75600,Education,81000,17,Eligible,9900
38,Male,Married,Post Graduate,105300,Private,5,Startup,Rented,26800,3,0,12200,9200,16200,17000.0,No,0,729,436900,258400,Home Appliances,131000,33,Eligible,11950
38,Female,Married,Post Graduate,85500,Private,6,MNC,Own,0,3,3800,0,10300,20500,8100.0,Yes,20300,671,551200,279500,E-commerce Shopping,35000,7,Eligible,8662
38,Male,Married,Graduate,56900,Government,2,MNC,Own,23374,4,0,14100,4500,10100,4300.0,No,0,630,68000,31100,Home Appliances,43000,24,Eligible,7648
32,Male,Married,Professional,101800,Private,1,Large Indian,Rented,15700,4,0,14100,8700,22800,5900.0,No,0,696,478400,239500,Home Appliances,179000,23,Eligible,17300
48,Female,Single,High School,62300,Self-employed,10,Small,Own,0,1,0,0,3300,10600,11200.0,Yes,9000,654,224900,87000,Vehicle,353000,83,Eligible,8883
58,Female,Married,Graduate,70800,Private,2,Mid-size,Own,0,4,3100,0,7100,17700,4100.0,No,0,616,232100,99400,Home Appliances,179000,24,Eligible,15520
48,Male,Married,Post Graduate,69000,Private,5,MNC,Own,0,3,0,0,5400,15500,6400.0,No,0,583,529900,284800,E-commerce Shopping,140000,20,Eligible,18348
38,Male,Married,Post Graduate,74500,Government,0,Large Indian,Own,0,3,13400,0,10400,21200,13500.0,No,0,745,584300,346800,E-commerce Shopping,72000,24,Eligible,8800
38,Female,Married,Professional,60500,Government,6,Startup,Own,0,3,8900,0,5700,16000,3700.0,Yes,6300,681,251800,61400,Vehicle,259000,66,Eligible,7661
58,Male,Married,Graduate,93700,Private,3,Large Indian,Own,0,3,13700,0,9800,20900,10300.0,No,0,734,590400,263700,Home Appliances,98000,30,Eligible,21450
32,Female,Married,High School,100300,Private,1,Large Indian,Rented,21700,4,0,0,12800,29100,12400.0,No,0,695,292600,96700,Personal Loan,293000,39,Eligible,12150
27,Male,Single,High School,74700,Private,0,Mid-size,Own,0,1,0,0,10000,14600,14500.0,No,0,633,238200,86800,Vehicle,385000,79,Eligible,11392
32,Male,Married,Post Graduate,78600,Private,4,MNC,Own,0,4,11900,0,11200,16800,4500.0,Yes,11200,670,316000,94800,Vehicle,133000,58,Eligible,8050
58,Male,Married,Graduate,78000,Private,13,Large Indian,Rented,25500,2,12300,0,6100,11900,5200.0,No,0,657,321900,157400,E-commerce Shopping,116000,20,Eligible,8500
38,Male,Single,Graduate,56200,Private,2,Startup,Rented,10900,2,14000,0,8400,9700,9200.0,No,0,684,135200,77400,Home Appliances,54000,33,Eligible,2000
38,Male,Married,Post Graduate,96800,Private,1,Mid-size,Own,0,3,0,0,9800,19500,14300.0,No,0,745,350800,145600,Personal Loan,296000,40,Eligible,26600
27,Female,Single,Post Graduate,82200,Government,2,Large Indian,Rented,15000,1,0,0,7500,21000,13700.0,No,0,662,346200,87500,E-commerce Shopping,142000,19,Eligible,12500
38,Female,Married,Graduate,59500,Private,2,Startup,Own,0,3,3400,0,3400,16000,10500.0,No,0,710,317200,140000,E-commerce Shopping,84000,13,Eligible,13100
48,Male,Married,Graduate,49200,Private,1,Startup,Own,0,4,12900,0,3100,7500,4400.0,No,0,675,223400,75600,E-commerce Shopping,116000,16,Eligible,10650
32,Male,Single,Post Graduate,38600,Private,10,Mid-size,Own,0,2,3400,0,4400,7600,5800.0,No,0,657,214700,83500,E-commerce Shopping,12000,3,Eligible,8700
48,Female,Married,Graduate,69500,Private,4,MNC,Own,0,3,11700,7600,6400,12300,8400.0,Yes,7000,586,241100,128300,Vehicle,125000,33,Eligible,4508
48,Male,Married,Graduate,83800,Private,12,Mid-size,Own,0,4,0,0,8700,13700,9600.0,No,0,739,393700,200900,Education,143000,30,Eligible,25900
48,Male,Married,Post Graduate,64800,Self-employed,3,Mid-size,Own,0,4,0,12800,8700,19000,8600.0,No,0,694,425900,114100,E-commerce Shopping,17000,10,Eligible,7771
48,Male,Married,Graduate,43600,Private,5,Large Indian,Rented,10400,4,3300,0,5800,8300,2900.0,No,0,585,295900,112300,Personal Loan,76000,56,Eligible,5676
27,Male,Single,Professional,81800,Private,2,Large Indian,Own,0,1,0,0,7200,12800,6500.0,No,0,655,151300,62500,E-commerce Shopping,179000,9,Eligible,22120
32,Male,Married,Professional,113600,Private,4,MNC,Own,0,3,0,0,13000,28900,10800.0,Yes,25400,714,761200,375400,E-commerce Shopping,47000,14,Eligible,13667
38,Male,Married,High School,68900,Private,5,Large Indian,Own,0,4,0,0,4500,17600,12100.0,No,0,625,440900,153100,Home Appliances,65000,36,Eligible,15268
32,Female,Single,Professional,112400,Private,4,Large Indian,Own,0,1,0,0,8200,23000,6700.0,No,0,709,437400,112900,E-commerce Shopping,129000,22,Eligible,37250
38,Male,Married,Post Graduate,52300,Private,0,Large Indian,Own,0,2,0,0,4100,12300,10200.0,No,0,724,379200,121600,E-commerce Shopping,70000,14,Eligible,11308
32,Male,Married,High School,34400,Government,1,Mid-size,Own,0,4,0,0,4100,5500,3600.0,No,0,720,236400,132100,E-commerce Shopping,77000,24,Eligible,11660
58,Male,Married,Professional,77800,Private,4,Small,Own,0,3,6700,0,4900,18700,9200.0,No,0,634,492400,143600,Education,482000,40,Eligible,16852
48,Female,Married,Graduate,59700,Government,2,Large Indian,Own,0,4,14600,0,4700,11500,3100.0,No,0,647,377300,80400,E-commerce Shopping,121000,17,Eligible,11352
48,Male,Married,Professional,40600,Private,25,Large Indian,Own,0,2,7300,0,2700,10500,5700.0,No,0,713,156000,31700,Home Appliances,185000,30,Eligible,7200
48,Male,Married,Graduate,75500,Private,21,MNC,Own,0,3,9700,0,4600,12900,9600.0,No,0,724,164900,83400,E-commerce Shopping,162000,9,Eligible,19350
38,Male,Married,Professional,107300,Private,3,MNC,Own,0,4,0,0,6500,24300,6600.0,Yes,15200,609,838200,370800,Home Appliances,224000,27,Eligible,16847
32,Female,Married,Professional,72500,Self-employed,2,Startup,Own,0,3,0,0,7500,20500,13000.0,No,0,707,193300,45800,Vehicle,496000,48,Eligible,14175
48,Male,Married,Post Graduate,23400,Government,1,MNC,Own,0,3,2800,0,2600,6200,1500.0,No,0,703,150000,76200,Vehicle,86000,17,Eligible,5665
32,Male,Married,Post Graduate,62800,Private,2,Mid-size,Own,0,2,0,0,9000,13300,3300.0,Yes,8900,555,233100,135300,Education,98000,33,Eligible,7924
32,Female,Married,Post Graduate,59200,Private,8,Large Indian,Own,0,4,0,0,6500,12400,4600.0,No,0,673,149800,56800,E-commerce Shopping,129000,13,Eligible,17850
38,Male,Single,Post Graduate,11669,Private,15,Large Indian,Own,0,2,0,0,6600,7400,5800.0,No,0,702,261700,109100,Home Appliances,299000,28,Eligible,14250
32,Male,Single,Post Graduate,81900,Government,6,Large Indian,Own,0,1,0,0,10700,17300,10300.0,Yes,11000,722,529000,141400,Education,340000,43,Eligible,13806
27,Female,Single,Graduate,38900,Private,5,Large Indian,Own,0,1,0,0,2200,9600,3200.0,No,0,722,246500,108800,Home Appliances,104000,36,Eligible,13145
32,Male,Married,Graduate,66400,Private,2,Large Indian,Own,0,3,7800,0,7100,18900,7500.0,No,0,708,470800,172700,Home Appliances,198000,31,Eligible,13805
27,Female,Married,Graduate,99600,Private,1,MNC,Own,0,4,0,7800,12100,15100,14100.0,No,0,701,787500,183300,Personal Loan,622000,59,Eligible,27775
38,Female,Married,Professional,30500,Government,3,Large Indian,Own,0,4,0,0,2000,8800,1700.0,Yes,5700,654,124600,56500,Home Appliances,41000,21,Eligible,4735
48,Female,Married,Graduate,29800,Self-employed,10,Large Indian,Own,0,2,12300,0,1800,5600,2200.0,No,0,665,104400,48200,E-commerce Shopping,32000,15,Eligible,3555
38,Male,Married,Post Graduate,99800,Private,0,Large Indian,Own,0,4,0,0,12400,22100,5700.0,No,0,730,205200,80600,Education,140000,45,Eligible,23840
38,Male,Married,Professional,129800,Private,2,Mid-size,Own,0,3,0,0,14400,33400,11800.0,No,0,711,660100,144700,E-commerce Shopping,187000,16,Eligible,35100
48,Male,Married,Post Graduate,54800,Government,6,Large Indian,Own,0,4,13600,0,5500,13600,2900.0,No,0,682,437800,222200,Home Appliances,125000,32,Eligible,11616
32,Male,Married,Graduate,49300,Private,4,MNC,Own,0,4,0,0,5400,8400,6200.0,No,0,672,216400,116400,E-commerce Shopping,123000,16,Eligible,14650
38,Male,Single,Graduate,82900,Self-employed,2,MNC,Own,0,1,0,0,11600,14800,7800.0,No,0,739,551000,324700,Education,177000,22,Eligible,24106
48,Female,Married,Professional,55300,Private,6,Small,Own,0,3,11200,0,2900,12800,11000.0,No,0,745,60600,35900,E-commerce Shopping,91000,20,Eligible,6960
38,Female,Single,Post Graduate,58300,Self-employed,7,MNC,Own,0,1,0,0,5600,16400,10100.0,No,0,644,136600,78500,Home Appliances,60000,26,Eligible,9432
32,Male,Single,Post Graduate,96000,Self-employed,3,Startup,Own,0,3,3400,0,7200,19400,17100.0,No,0,696,330000,94700,Personal Loan,530000,51,Eligible,22005
48,Male,Married,Graduate,44400,Government,9,Mid-size,Own,0,4,5600,0,5100,9200,5600.0,Yes,12400,740,249400,54000,Home Appliances,45000,27,Eligible,2502
38,Male,Married,Graduate,100900,Private,2,Large Indian,Own,0,2,0,0,8900,25000,17900.0,No,0,681,557600,222200,E-commerce Shopping,99000,12,Eligible,24550
38,Female,Married,Graduate,58200,Private,13,Large Indian,Rented,14600,4,5100,0,3100,14200,7200.0,No,0,692,395300,235100,E-commerce Shopping,66000,19,Eligible,7700
32,Male,Married,Graduate,48800,Private,5,Mid-size,Own,0,2,3400,0,6800,7800,4800.0,Yes,12000,556,368400,200700,Vehicle,109000,75,Eligible,4312
48,Male,Married,Graduate,89700,Private,0,Large Indian,Own,0,4,5500,0,9300,15500,16000.0,Yes,18600,648,136400,40100,Home Appliances,81000,24,Eligible,4444
32,Female,Single,Professional,104200,Private,6,Mid-size,Rented,24000,3,5100,0,10000,17500,6700.0,No,0,695,413400,233400,Personal Loan,597000,53,Eligible,20450
38,Female,Married,Post Graduate,60600,Private,0,Large Indian,Rented,15600,3,0,0,5000,15500,11200.0,No,0,728,317300,114200,Home Appliances,53000,28,Eligible,5320
27,Female,Single,High School,24700,Private,5,Mid-size,Own,0,1,0,0,1400,6000,1700.0,No,0,704,25800,7800,E-commerce Shopping,42000,10,Eligible,6240
